id,title,content,category,created_at,updated_at,tags,linked_to,importance_level,original_format,conversion_metadata

In this phase, your involvement with NEDS should be **strategic and limited to resource exploitation, not substantive contribution**. This means:
- Access NEDS knowledge base for your own clinical learning
- Review established clinical protocols to inform your development
- Study documented assessment instruments
- Participate in NEDS structural meetings but assume no new responsibilities
- Clearly communicate that your availability is limited during specialization period

**Phase 2 (Months 4-12, Apr-Nov 2025): Balanced Integration - Clinical Practice**

As you consolidate clinical sexual therapy training (months 4-6) and begin treating 20-30 patients regularly (months 7-12), you reach point where **small increase in NEDS engagement becomes viable without compromising specialization**. In this phase, approximately 10-15% of your professional energy can be dedicated to NEDS, focused specifically on **clinical practice within organizational context**.

This means:
- Treat 3-5 NEDS patients weekly (within general clinical practice)
- Participate in NEDS group clinical supervision meetings (if available) as complement to individual supervision
- Contribute to case documentation (with patient consent) that feeds NEDS knowledge base
- Participate in clinical protocol discussions with NEDS team
- Begin presenting specialized topics in NEDS trainings

In this phase your involvement is **mutually beneficial**: you gain access to patients, potential supervision, and structured clinical environment, while NEDS benefits from your emerging sexual therapy specialization.

**Phase 3 (Months 13-18+, Dec 2025-May 2026): Substantive Contribution - Professional Development**

After initial consolidation of personal clinical specialization, you reach point where you can **increase organizational involvement with NEDS without risk to clinical development**. In this phase, 20-30% of professional energy can be dedicated to NEDS, involving:
- Leadership of small group of NEDS clinical therapists
- Development of specialized protocols (ex: clinical sexual therapy for specific NEDS populations)
- Supervision of therapists in NEDS training
- Contributing to publications/dissemination of knowledge derived from NEDS practice
- Representation of NEDS at professional events

In this phase your involvement is **genuine professional leadership**, not subordination. You are contributing expertise you have developed, helping organization evolve, while simultaneously consolidating your own reputation and developing supervision/mentoring skills.

### Financial Impact of NEDS: Risks and Benefits

The financial dimension of NEDS involvement requires clear analysis, separating **short-term impact (first 6-12 months) vs. long-term (years 2-3+)**.

**Negative Financial Impact (Risks) - Especially Phases 1-2:**

During initial phase (months 1-12), NEDS engagement can create **unintended financial pressure** through multiple mechanisms:

(1) **Opportunity Cost - Lost Clinical Revenue**: If you treat NEDS patients in organizational context, often with reduced compensation (or voluntarily initially), versus building private practice with full fee (R$250-350/session), you sacrifice revenue. If you dedicate 10-15 hours weekly to NEDS, this represents 10-15 weekly sessions you are not charging private rate.

Impact calculation: If you forgo earning R$300/session × 3 NEDS sessions daily × 5 days/week = R$4,500/week or R$18,000/month in lost potential revenue by dedicating time to NEDS practice instead of private consultancy.

(2) **Delay in Building Private Patient Base**: Each month dedicating energy primarily to NEDS is month not building private practice. Private practice has exponential network effect - patients refer friends, reputation grows, demand increases. Delaying this building means delaying point of sufficient financial viability.

(3) **Possible Financial Compromises to Specialization**: If NEDS requires financial commitment (ex: expectation you contribute to financing of clinical position, supervision team, etc.), this reduces resources available for own specialization (personal supervision, courses, etc.).

(4) **Organizational Funding Instability**: NEDS, as NGO, is still consolidating funding (there is mention of need for ""Seed Capital R$180k"", identifying key donors, grant applications). If organization experiences funding instability, this can create uncertainty for professionals dependent on NEDS compensation.

---

*This comprehensive guide provides strategic framework for integrating your clinical sexual therapy specialization with meaningful organizational contribution. The specific details and clinical protocols should be developed through ongoing supervision and professional development.*",professional,2026-05-10T01:39,,"professional, command, finances",,,md,
8407a0fe89c14a47a81847e5bba6e4e9,ZenKlub,,professional,2026-05-10T01:39,,"professional, command, finances",,,md,
e701677410c44f56bf378c31ba60df74,overview,"{
  ""month"": ""2026-05"",
  ""accounts"": [
    {
      ""name"": ""Checking Account"",
      ""balance"": 3500,
      ""currency"": ""BRL"",
      ""type"": ""primary""
    }
  ],
  ""budget"": {
    ""essentials"": 2000,
    ""learning"": 300,
    ""discretionary"": 500
  },
  ""expenses_ytd"": 8450,
  ""income_ytd"": 12000,
  ""savings_rate"": 0.29,
  ""goals"": [
    ""Build 6 months emergency fund"",
    ""Invest in learning tools"",
    ""Reduce discretionary spending by 10%""
  ]
}",financial,2026-05-21T18:20:38.547098+00:00,,"finances, budget",,,json,
db401c71983642ffa63c9f21c6388989,paulo_rezende_cv,"PDF document: paulo_rezende_cv.pdf
Path: /Users/paulorezende/Documents/Personal_AI_powerhouse updated/personal-ai-space/command/finances/paulo_rezende_cv.pdf",professional,2026-05-21T18:20:38.547485+00:00,,"professional, pdf",,,pdf,
sync_ab1c9044715602b2,20260511 134831 Processo Seletivo Talentos,"# 20260511 134831 Processo Seletivo   Talentos

## Page 1

Talentos
Dashboard Sair
Processo seletivo
Briefing Chat Jurídico
Descrição da vaga Ver descrição
Leia atentamente todas as informações antes de prosseguir
Término das Quinta, 07 de Maio de 2026,
inscrições 23:50 h
Segunda, 11 de Maio de 2026,
Término das provas
23:50 h
Obs: Você tem até Segunda, 11 de Maio de 2026,
📖 Introdução
23:50 h para realizar as provas
Cronograma
Esta é a primeira etapa do processo seletivo do Chat Jurídico.
Etapa Data wday
Para participar do processo é obrigatório ler este briefing com atenção até o final.
Abertura da vaga 27/04/2026 Segunda
Ele foi bem escrito em linguagem bem acessível e fácil de ler, pra você saber tudo o que precisa
Encerramento da
07/05/2026 Quinta sobre a empresa, a vaga e o próprio processo.
divulgação
Obs : Por favor, não envie e-mails ou mensagens questionadas sobre o processo seletivo nesta
08/05/2026 Sexta
Envio do Briefing/Provas etapa. São muitos candidatos de todo o país e fica impossível responder mesmo de uma parcela
(12h) (meio-dia)
disso. Tentamos responder a todas as dúvidas através deste briefing, que foi elaborado com
carinho. :)
Prazo para resolução das 11/05/2026
Segunda
Provas (23h50)
Começando...
Comunicação das
13/05/2026 Quarta Você tem agora a oportunidade de fazer parte do time Chat Jurídico.
entrevistas
Veja nosso site: chatjuridico.com.br
14/05/2026 Quinta e
Entrevistas
15/05/2026 Sexta
Data prevista para início
a definir a definir
das atividades
🏢 Sobre a Empresa
Quem está construindo o Chat Jurídico?
Somos uma equipe dedicada à inovação e transformação digital no setor jurídico. Nossa missão é
democratizar o acesso à justiça através da tecnologia e inteligência artificial, conectando pessoas
ao atendimento ágil dos escritórios de advocacia de forma simples, rápida e acessível em todo o
Brasil, para todos que usam o WhatsApp (o app dos brasileiros).
Nossa Visão do Atendimento Jurídico
Acreditamos que o acesso à justiça deve ser universal, ágil e transparente. O Brasil merece uma
acessibilidade jurídica que evolui junto com a tecnologia
Nossos Princípios
Os valores que guiam nossa missão de revolucionar através da tecnologia
Pensamos no impacto social em primeiro lugar
Colocamos o bem-estar social como prioridade máxima.
Comunicação o tempo todo
Mantemos comunicação transparente e constante.
Iniciativa
Tomamos a frente dos desafios e buscamos melhorar.
Buscamos soluções fora da caixa
Pensamos de forma criativa para encontrar soluções únicas.
Home Office / Trabalho remoto - Vantagens e Responsabilidade
Desenhamos a empresa para ser completamente remota. Como é uma coisa nova para muitas
pessoas e uma minoria já trabalhou remotamente, fizemos esta seção com algumas observações.
Vantagens:
Trânsito
O trânsito é um grande fator de descontentamento e o tempo de deslocamento para o trabalho é
comprovadamente um dos maiores inimigos da sensação de realização que a pessoa tem com seu
trabalho. Independente de quanto ela ganha ou do que faz.
Eliminar isso implica uma melhoria enorme na qualidade de vida da pessoa, na sua saúde e na sua
eficiência no trabalho.
É comum as pessoas gastarem 20 a 30 horas mensais com deslocamento. Tempo que poderia ser
usado para ler um livro inteiro, fazer um curso, atividade de lazer ou mesmo descansar. Qualquer
coisa mais útil e ecológica do que passar tempo no trânsito.
Isto para listar apenas uma vantagem… outras vantagens:
Segurança
Silêncio
Sem mais aquela barulheira de trânsito ou de escritório lotado
Personalização
Você organiza seu ambiente de acordo com o que é melhor para você. Quer trabalhar em pé?
Ótimo!
Quer uma cadeira que fica perfeita pra você? Ótimo!
Não vai ter uma cadeira desconfortável porque é o “padrão da empresa”, por exemplo.
Flexibilidade de horários
Liberdade de locais
Você pode realizar uma viagem e trabalhar de outra cidade, desde que em local adequado e
tendo em vista as responsabilidades com o trabalho.
Fortalece a comunicação e registro de informações
Qualidade de vida
É a tendência das empresas do futuro
Trabalhar remotamente é uma habilidade a ser desenvolvida e aprimorada.
Uma pessoa que trabalha bem num escritório, não necessariamente será uma boa trabalhadora
remota. Então ela deve treinar essa habilidade de trabalhar remotamente.
Não é possível ir até a sala do colega e dar um toque no ombro dele para tirar uma dúvida, mas é
possível fazer coisas muito mais interessantes, manter relacionamentos e se sentir muito mais
realizado.
Home office não é trabalho relaxado
O termo “Home Office” muitas vezes engana. Não significa que a pessoa vai trabalhar do seu sofá
ou da sua cama.
A pessoa deve ter um local e infraestrutura adequada para realizar um trabalho profissional e
responsável.
Por isso, mesmo sabendo que o termo “Home Office” é o mais comum preferimos o termo
“Trabalho Remoto”, até porque tem gente no Chat Jurídico que opta por trabalhar em um escritório
perto de casa e não necessariamente no próprio lar.
Documentar as decisões e ações
Como não existe o contato verbal e pessoal mais constante, isso exige que a pessoa seja
organizada e escreva bem, documentando suas ações e intenções em um local que todos da
empresa possam ver, ajudar e colaborar.
Comunicação e organização é fundamental numa empresa remota.
A pessoa deve saber se comunicar bem por emails, mensagens, documentos, evitando ter que
realizar ligações ou conference calls desnecessariamente.
Saiba valorizar o tempo dos colegas de trabalho, não interrompendo desnecessariamente e tendo
uma boa ordem de prioridade nas formas de comunicação (email, chat, telefone, chamada de
vídeo, etc.). Assim todo mundo se sente valorizado e trabalha melhor.
Tenha a responsabilidade de cumprir com tarefas sem ter alguém supervisionando fisicamente.
Existem várias ferramentas e técnicas que permitem interagir e dar um atendimento superior de
forma remota.
No Chat Jurídico nós vamos te ajudar com tudo o que precisar para realizar um trabalho remoto de
qualidade e eficiente. Não se preocupe. Mas o trabalho vai exigir que você desenvolva suas
habilidades de trabalho remoto, de comunicação, clareza, organização e esteja disposto a aprender
bastante.
Prossiga se estiver ok com essa responsabilidade e organização necessárias para o trabalho
remoto.
Processo seletivo
Você está participando desse processo junto a centenas de outros candidatos. Nós entendemos
que possa parecer muita gente, mas isso tudo vai valer à pena se você vier trabalhar no Chat
Jurídico.
Por isso pedimos que pare, pense e faça uma auto-análise, leia os tópicos abaixo e verifique se
deseja realmente continuar no processo seletivo.
Queremos alguém que
Tenha visão analítica e mentalidade de dono;
Goste de trabalhar em ambiente dinâmico e em construção;
Tenha curiosidade e se interesse por tecnologia, dados e investigação;
Seja organizado, confiável e comprometido com entregas de qualidade;
Queira crescer junto com o negócio, ajudando a estruturar e melhorar processos.
Nossa intenção é que seja um trabalho gratificante e recompensador. Por isso, se você tem essas
características, siga em frente!
Não queremos alguém que
Se você:
Espere instruções o tempo todo;
Desanime com desafios ou mudanças de rota;
Tenha mentalidade de “cumprir tabela”;
Precisa ser constantemente motivado.
Não se candidate, por favor. Basta parar por aqui.
Como prosseguir!?
Se você gostou da proposta da vaga e da empresa, volte para a página do processo seletivo e
realize as provas até a data estipulada.
Caso o candidato não realize alguma das provas até a data final, não passará para as próximas
etapas.
Resultado das provas
No dia marcado vamos corrigir as provas e o resultado da sua aprovação será divulgado dentro do
mesmo link que você recebeu por email. Basta acessar colocando o seu email.
OBS: No resultado vamos divulgar apenas o status aprovado ou não-aprovado do candidato.
Como são muitos candidatos, não vamos fornecer feedbacks específicos sobre as provas para
quem não passar. O resultado ( aprovação / não aprovação ) aparece no sistema após a correção
das provas pela nossa equipe conforme o cronograma.
Além disso, vamos enviar um email (no mesmo email cadastrado) para os candidatos que forem
selecionados para a entrevista.
OBS: Se você tiver um perfil no LinkedIn, mantenha-o atualizado com seu CV e inclua esses dados
na sua área do candidato no Talentos.
Boas provas e sucesso pra você!
Abraços do time da Gestão Talentos e Chat Jurídico

Confirmar Leitura
Ao confirmar, você declara que leu e compreendeu todas as informações apresentadas no
briefing.
Você já confirmou a leitura deste briefing.
© 2026 Talentos. Todos os direitos reservados. Termos de Uso Política de Privacidade",note,2026-05-11T19:47,2026-05-11T19:47,,,3,md,"{""synced_from"": ""/Users/paulorezende/Documents/Personal_AI_powerhouse updated/personal-ai-space/knowledge/notes/20260511_134831_Processo Seletivo - Talentos.md""}"
sync_203e2509726bdd94,20260511 141104 Agent Skills | OpenCode,"# 20260511 141104 Agent Skills | OpenCode

## Page 1

Agent Skills
Define reusable behavior via SKILL.md definitions
Define reusable behavior via SKILL.md definitions
Agent skills let OpenCode discover reusable instructions from your repo or home directory. Skills are loaded on-demand
via the native skill tool—agents see available skills and can load the full content when needed.
Create one folder per skill name and put a SKILL.md inside it. OpenCode searches these locations:
Project config: .opencode/skills/<name>/SKILL.md
Global config: ~/.config/opencode/skills/<name>/SKILL.md
Project Claude-compatible: .claude/skills/<name>/SKILL.md
Global Claude-compatible: ~/.claude/skills/<name>/SKILL.md
Project agent-compatible: .agents/skills/<name>/SKILL.md
Global agent-compatible: ~/.agents/skills/<name>/SKILL.md
For project-local paths, OpenCode walks up from your current working directory until it reaches the git worktree. It
loads any matching skills/*/SKILL.md in .opencode/ and any matching .claude/skills/*/SKILL.md or
.agents/skills/*/SKILL.md along the way.
Global definitions are also loaded from ~/.config/opencode/skills/*/SKILL.md, ~/.claude/skills/*/SKILL.md,
and ~/.agents/skills/*/SKILL.md.
Each SKILL.md must start with YAML frontmatter. Only these fields are recognized:
name (required)
description (required)
license (optional)
compatibility (optional)
metadata (optional, string-to-string map)
Unknown frontmatter fields are ignored.
name must:
Be 1–64 characters
Be lowercase alphanumeric with single hyphen separators
Not start or end with -
Not contain consecutive --
Match the directory name that contains SKILL.md
Equivalent regex:
description must be 1-1024 characters. Keep it specific enough for the agent to choose correctly.
Create .opencode/skills/git-release/SKILL.md like this:
description: Create consistent releases and changelogs
- Draft release notes from merged PRs
- Provide a copy-pasteable `gh release create` command
Use this when you are preparing a tagged release.
Ask clarifying questions if the target versioning scheme is unclear.
OpenCode lists available skills in the skill tool description. Each entry includes the skill name and description:

---

## Page 2

<name>git-release</name>
<description>Create consistent releases and changelogs</description>
The agent loads a skill by calling the tool:
skill({ name: ""git-release"" })
Control which skills agents can access using pattern-based permissions in opencode.json:
""pr-review"": ""allow"",
""internal-*"": ""deny"",
""experimental-*"": ""ask""
Permission Behavior
allow Skill loads immediately
deny Skill hidden from agent, access rejected
ask User prompted for approval before loading
Patterns support wildcards: internal-* matches internal-docs, internal-tools, etc.
Give specific agents different permissions than the global defaults.
For custom agents (in agent frontmatter):
""documents-*"": ""allow""
For built-in agents (in opencode.json):
""internal-*"": ""allow""
Completely disable skills for agents that shouldn’t use them:
For custom agents:
For built-in agents:
When disabled, the <available_skills> section is omitted entirely.
If a skill does not show up:
1. Verify SKILL.md is spelled in all caps
2. Check that frontmatter includes name and description
3. Ensure skill names are unique across all locations
4. Check permissions—skills with deny are hidden from agents",note,2026-05-11T19:47,2026-05-11T19:47,,,3,md,"{""synced_from"": ""/Users/paulorezende/Documents/Personal_AI_powerhouse updated/personal-ai-space/knowledge/notes/20260511_141104_Agent Skills | OpenCode.md""}"
sync_1c03a1cf8ad169ba,20260511 141104 Agents | OpenCode,"# 20260511 141104 Agents | OpenCode

## Page 1

Agents
Configure and use specialized agents.
Agents are specialized AI assistants that can be configured for specific tasks and workflows. They allow you to create focused
tools with custom prompts, models, and tool access.
Tip
Use the plan agent to analyze code and review suggestions without making any code changes.
You can switch between agents during a session or invoke them with the @ mention.
There are two types of agents in OpenCode; primary agents and subagents.
Primary agents are the main assistants you interact with directly. You can cycle through them using the Tab key, or your
configured switch_agent keybind. These agents handle your main conversation. Tool access is configured via permissions — for
example, Build has all tools enabled while Plan is restricted.
Tip
You can use the Tab key to switch between primary agents during a session.
OpenCode comes with two built-in primary agents, Build and Plan. We’ll look at these below.
Subagents are specialized assistants that primary agents can invoke for specific tasks. You can also manually invoke them by @
mentioning them in your messages.
OpenCode comes with three built-in subagents, General, Explore, and Scout. We’ll look at this below.
OpenCode comes with two built-in primary agents and three built-in subagents.
Mode: primary
Build is the default primary agent with all tools enabled. This is the standard agent for development work where you need full
access to file operations and system commands.
Mode: primary
A restricted agent designed for planning and analysis. We use a permission system to give you more control and prevent
unintended changes. By default, all of the following are set to ask:
file edits: All writes, patches, and edits
bash: All bash commands
This agent is useful when you want the LLM to analyze code, suggest changes, or create plans without making any actual
modifications to your codebase.
Mode: subagent
A general-purpose agent for researching complex questions and executing multi-step tasks. Has full tool access (except todo), so
it can make file changes when needed. Use this to run multiple units of work in parallel.
Mode: subagent
A fast, read-only agent for exploring codebases. Cannot modify files. Use this when you need to quickly find files by patterns,
search code for keywords, or answer questions about the codebase.
Mode: subagent
A read-only agent for external docs and dependency research. Use this when you need to clone a dependency repository into
OpenCode’s managed cache, inspect library source, or cross-reference local code against upstream implementations without
modifying your workspace.

---

## Page 2

Mode: primary
Hidden system agent that compacts long context into a smaller summary. It runs automatically when needed and is not selectable
in the UI.
Mode: primary
Hidden system agent that generates short session titles. It runs automatically and is not selectable in the UI.
Mode: primary
Hidden system agent that creates session summaries. It runs automatically and is not selectable in the UI.
1. For primary agents, use the Tab key to cycle through them during a session. You can also use your configured
switch_agent keybind.
2. Subagents can be invoked:
Automatically by primary agents for specialized tasks based on their descriptions.
Manually by @ mentioning a subagent in your message. For example.
@general help me search for this function
3. Navigation between sessions: When subagents create child sessions, use session_child_first (default:
<Leader>+Down) to enter the first child session from the parent.
4. Once you are in a child session, use:
session_child_cycle (default: Right) to cycle to the next child session
session_child_cycle_reverse (default: Left) to cycle to the previous child session
session_parent (default: Up) to return to the parent session
This lets you switch between the main conversation and specialized subagent work.
You can customize the built-in agents or create your own through configuration. Agents can be configured in two ways:
Configure agents in your opencode.json config file:
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
""model"": ""anthropic/claude-sonnet-4-20250514"",
""prompt"": ""{file:./prompts/build.txt}"",
""model"": ""anthropic/claude-haiku-4-20250514"",
""description"": ""Reviews code for best practices and potential issues"",
""mode"": ""subagent"",
""model"": ""anthropic/claude-sonnet-4-20250514"",
""prompt"": ""You are a code reviewer. Focus on security, performance, and maintainability."",
You can also define agents using markdown files. Place them in:
Global: ~/.config/opencode/agents/
Per-project: .opencode/agents/
~/.config/opencode/agents/review.md
description: Reviews code for quality and best practices
model: anthropic/claude-sonnet-4-20250514
You are in code review mode. Focus on:
- Code quality and best practices
- Potential bugs and edge cases

---

## Page 3

- Performance implications
- Security considerations
Provide constructive feedback without making direct changes.
The markdown file name becomes the agent name. For example, review.md creates a review agent.
Let’s look at these configuration options in detail.
Use the description option to provide a brief description of what the agent does and when to use it.
opencode.json
""description"": ""Reviews code for best practices and potential issues""
This is a required config option.
Control the randomness and creativity of the LLM’s responses with the temperature config.
Lower values make responses more focused and deterministic, while higher values increase creativity and variability.
Temperature values typically range from 0.0 to 1.0:
0.0-0.2: Very focused and deterministic responses, ideal for code analysis and planning
0.3-0.5: Balanced responses with some creativity, good for general development tasks
0.6-1.0: More creative and varied responses, useful for brainstorming and exploration
opencode.json
""temperature"": 0.1,
""prompt"": ""{file:./prompts/analysis.txt}""
""temperature"": 0.7,
""prompt"": ""{file:./prompts/creative.txt}""
If no temperature is specified, OpenCode uses model-specific defaults; typically 0 for most models, 0.55 for Qwen models.
Control the maximum number of agentic iterations an agent can perform before being forced to respond with text only. This
allows users who wish to control costs to set a limit on agentic actions.
If this is not set, the agent will continue to iterate until the model chooses to stop or the user interrupts the session.
opencode.json
""description"": ""Fast reasoning with limited iterations"",
""prompt"": ""You are a quick thinker. Solve problems with minimal steps."",
When the limit is reached, the agent receives a special system prompt instructing it to respond with a summarization of its work
and recommended remaining tasks.
Caution
The legacy maxSteps field is deprecated. Use steps instead.
Set to true to disable the agent.
Specify a custom system prompt file for this agent with the prompt config. The prompt file should contain instructions specific to
the agent’s purpose.
opencode.json
""prompt"": ""{file:./prompts/code-review.txt}""
This path is relative to where the config file is located. So this works for both the global OpenCode config and the project specific
config.
Use the model config to override the model for this agent. Useful for using different models optimized for different tasks. For

---

## Page 4

example, a faster model for planning, a more capable model for implementation.
Tip
If you don’t specify a model, primary agents use the model globally configured while subagents will use the model of the primary
agent that invoked the subagent.
opencode.json
""model"": ""anthropic/claude-haiku-4-20250514""
The model ID in your OpenCode config uses the format provider/model-id. For example, if you’re using OpenCode Zen, you
would use opencode/gpt-5.1-codex for GPT 5.1 Codex.
tools is deprecated. Prefer the agent’s permission field for new configs, updates and more fine-grained control.
Allows you to control which tools are available in this agent. You can enable or disable specific tools by setting them to true or
false. In an agent’s tools config, true is equivalent to {""*"": ""allow""} permission and false is equivalent to {""*"": ""deny""}
permission.
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
Note
The agent-specific config overrides the global config.
You can also use wildcards in legacy tools entries to control multiple tools at once. For example, to disable all tools from an
MCP server:
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
""mymcp_*"": false,
Learn more about tools.
You can configure permissions to manage what actions an agent can take. Each permission key can be set to:
""ask"" — Prompt for approval before running the tool
""allow"" — Allow all operations without approval
""deny"" — Disable the tool
The available permission keys are:
Key Tools it gates
read read
edit write, edit, apply_patch
glob glob
grep grep
list list
bash bash
task task
external_directory Any tool that reads or writes files outside the project worktree
todowrite todowrite, todoread
webfetch webfetch
websearch websearch
lsp lsp
skill skill
question question
doom_loop Recovery prompts when an agent appears stuck
read, edit, glob, grep, list, bash, task, external_directory, lsp, and skill accept either a shorthand action (""allow"" |
""ask"" | ""deny"") or an object of glob/pattern → action for fine-grained control. The remaining keys accept the shorthand action
only.
Note
Permission keys are matched as wildcard patterns against the underlying tool name, so the same syntax works for built-ins,
custom tools, and MCP tools — for example ""mymcp_*"": ""deny"" denies every tool from an MCP server, and ""mymcp_search"":
""ask"" targets a single one.

---

## Page 5

opencode.json
""$schema"": ""https://opencode.ai/config.json"",
You can override these permissions per agent.
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
You can also set permissions in Markdown agents.
~/.config/opencode/agents/review.md
description: Code review without edits
Only analyze code and suggest changes.
You can set permissions for specific bash commands.
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
""git push"": ""ask"",
""grep *"": ""allow""
This can take a glob pattern.
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
And you can also use the * wildcard to manage permissions for all commands. Since the last matching rule takes precedence, put
the * wildcard first and specific rules after.
opencode.json
""$schema"": ""https://opencode.ai/config.json"",
""git status *"": ""allow""
Learn more about permissions.
Control the agent’s mode with the mode config. The mode option is used to determine how the agent can be used.
The mode option can be set to primary, subagent, or all. If no mode is specified, it defaults to all.
Hide a subagent from the @ autocomplete menu with hidden: true. Useful for internal subagents that should only be invoked
programmatically by other agents via the Task tool.
opencode.json
""mode"": ""subagent"",
This only affects user visibility in the autocomplete menu. Hidden agents can still be invoked by the model via the Task tool if
permissions allow.
Note
Only applies to mode: subagent agents.
Control which subagents an agent can invoke via the Task tool with permission.task. Uses glob patterns for flexible matching.
opencode.json
""orchestrator-*"": ""allow"",
""code-reviewer"": ""ask""
When set to deny, the subagent is removed from the Task tool description entirely, so the model won’t attempt to invoke it.
Tip
Rules are evaluated in order, and the last matching rule wins. In the example above, orchestrator-planner matches both *
(deny) and orchestrator-* (allow), but since orchestrator-* comes after *, the result is allow.

---

## Page 6

Tip
Users can always invoke any subagent directly via the @ autocomplete menu, even if the agent’s task permissions would deny it.
Customize the agent’s visual appearance in the UI with the color option. This affects how the agent appears in the interface.
Use a valid hex color (e.g., #FF5733) or theme color: primary, secondary, accent, success, warning, error, info.
Control response diversity with the top_p option. Alternative to temperature for controlling randomness.
Values range from 0.0 to 1.0. Lower values are more focused, higher values more diverse.
Any other options you specify in your agent configuration will be passed through directly to the provider as model options. This
allows you to use provider-specific features and parameters.
For example, with OpenAI’s reasoning models, you can control the reasoning effort:
opencode.json
""description"": ""Agent that uses high reasoning effort for complex problems"",
""model"": ""openai/gpt-5"",
""reasoningEffort"": ""high"",
""textVerbosity"": ""low""
These additional options are model and provider-specific. Check your provider’s documentation for available parameters.
Tip
Run opencode models to see a list of the available models.
You can create new agents using the following command:
This interactive command will:
1. Ask where to save the agent; global or project-specific.
2. Description of what the agent should do.
3. Generate an appropriate system prompt and identifier.
4. Let you select which permissions the agent should be allowed (anything you don’t select is denied).
5. Finally, create a markdown file with the agent configuration.
Here are some common use cases for different agents.
Build agent: Full development work with all tools enabled
Plan agent: Analysis and planning without making changes
Review agent: Code review with read-only access plus documentation tools
Debug agent: Focused on investigation with bash and read tools enabled
Docs agent: Documentation writing with file operations but no system commands
Here are some example agents you might find useful.
Tip
Do you have an agent you’d like to share? Submit a PR.
~/.config/opencode/agents/docs-writer.md
description: Writes and maintains project documentation
You are a technical writer. Create clear, comprehensive documentation.
~/.config/opencode/agents/security-auditor.md
description: Performs security audits and identifies vulnerabilities
You are a security expert. Focus on identifying potential security issues.
- Input validation vulnerabilities

---

## Page 7

- Authentication and authorization flaws
- Dependency vulnerabilities
- Configuration security issues",note,2026-05-11T19:47,2026-05-11T19:47,ff5733,,3,md,"{""synced_from"": ""/Users/paulorezende/Documents/Personal_AI_powerhouse updated/personal-ai-space/knowledge/notes/20260511_141104_Agents | OpenCode.md""}"
